1 177.25	0	0	765113
1 182.59	0	0	768945
1 180.66	0	0	767780
1 274.41	0	0	765114
1 181.12	0	0	768212
2 131.56	0	0	769584
2 121.76	0	0	769590
2 129.28	0	0	769101
2 133.67	0	0	769076
2 117.89	0	0	769089
3 109.88	0	0	769089
3 112.47	0	0	769650
3 111.26	0	0	769615
3 110.53	0	0	769122
3 110.96	0	0	769624
4 118.80	0	0	769110
4 122.69	0	0	769633
4 120.10	0	0	769633
4 116.80	0	0	769653
4 119.32	0	0	769114
